BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobSatisfaction_1.0,JobSatisfaction_4.0,WorkLifeBalance_1.0,WorkLifeBalance_2.0,WorkLifeBalance_3.0,WorkLifeBalance_4.0,Education_2,Education_3,Education_5
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
