EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2181,36,Travel_Frequently,Sales,16,2,Research Scientist,12810,2.0,11,2,15,6,1.0,1.0,2.0,3,3
2181,36,Travel_Frequently,Sales,16,2,Research Scientist,12810,2.0,11,2,15,6,1.0,1.0,2.0,3,3
2182,48,Travel_Rarely,Research & Development,2,1,Research Scientist,28190,1.0,20,2,10,0,4.0,4.0,3.0,2,4
2182,48,Travel_Rarely,Research & Development,2,1,Research Scientist,28190,1.0,20,2,10,0,4.0,4.0,3.0,2,4
2183,27,Travel_Rarely,Research & Development,2,3,Laboratory Technician,48510,8.0,18,2,1,0,3.0,,3.0,3,3
2183,27,Travel_Rarely,Research & Development,2,3,Laboratory Technician,48510,8.0,18,2,1,0,3.0,,3.0,3,3
2184,51,Travel_Rarely,Research & Development,4,1,Manufacturing Director,40280,3.0,14,3,5,0,4.0,2.0,2.0,3,3
2184,51,Travel_Rarely,Research & Development,4,1,Manufacturing Director,40280,3.0,14,3,5,0,4.0,2.0,2.0,3,3
2185,18,Non-Travel,Research & Development,1,4,Sales Executive,27200,1.0,22,2,0,0,4.0,4.0,4.0,3,4
2185,18,Non-Travel,Research & Development,1,4,Sales Executive,27200,1.0,22,2,0,0,4.0,4.0,4.0,3,4
2186,35,Travel_Rarely,Research & Development,1,4,Research Director,81200,0.0,13,2,9,0,4.0,4.0,3.0,2,3
2186,35,Travel_Rarely,Research & Development,1,4,Research Director,81200,0.0,13,2,9,0,4.0,4.0,3.0,2,3
2187,27,Travel_Frequently,Research & Development,26,4,Research Director,46470,3.0,17,3,6,0,4.0,4.0,3.0,4,3
2187,27,Travel_Frequently,Research & Development,26,4,Research Director,46470,3.0,17,3,6,0,4.0,4.0,3.0,4,3
6598,55,Travel_Rarely,Research & Development,19,3,Human Resources,46800,6.0,14,0,19,3,1.0,3.0,2.0,4,3
2189,56,Travel_Rarely,Research & Development,24,4,Laboratory Technician,32210,4.0,15,2,19,15,4.0,2.0,3.0,3,3
2189,56,Travel_Rarely,Research & Development,24,4,Laboratory Technician,32210,4.0,15,2,19,15,4.0,2.0,3.0,3,3
2190,34,Non-Travel,Sales,1,2,Research Scientist,86210,1.0,17,1,5,0,1.0,3.0,3.0,3,3
2190,34,Non-Travel,Sales,1,2,Research Scientist,86210,1.0,17,1,5,0,1.0,3.0,3.0,3,3
2191,40,Travel_Rarely,Research & Development,3,3,Sales Executive,45770,5.0,11,3,12,11,2.0,3.0,3.0,2,3
2191,40,Travel_Rarely,Research & Development,3,3,Sales Executive,45770,5.0,11,3,12,11,2.0,3.0,3.0,2,3
2192,34,Travel_Rarely,Research & Development,5,3,Research Scientist,45530,4.0,18,2,8,7,2.0,3.0,3.0,4,3
2192,34,Travel_Rarely,Research & Development,5,3,Research Scientist,45530,4.0,18,2,8,7,2.0,3.0,3.0,4,3
6603,31,Travel_Frequently,Research & Development,2,2,Manufacturing Director,53960,7.0,17,2,1,0,3.0,4.0,4.0,1,3
6604,35,Travel_Frequently,Research & Development,1,2,Manufacturing Director,67960,0.0,13,2,4,3,4.0,3.0,2.0,3,3
2195,38,Travel_Frequently,Research & Development,7,3,Sales Representative,76250,1.0,15,2,4,0,4.0,3.0,3.0,2,3
2195,38,Travel_Frequently,Research & Development,7,3,Sales Representative,76250,1.0,15,2,4,0,4.0,3.0,3.0,2,3
2196,34,Travel_Rarely,Research & Development,10,4,Laboratory Technician,74120,1.0,24,4,14,4,3.0,4.0,4.0,3,4
2196,34,Travel_Rarely,Research & Development,10,4,Laboratory Technician,74120,1.0,24,4,14,4,3.0,4.0,4.0,3,4
2197,28,Travel_Rarely,Research & Development,2,3,Healthcare Representative,111590,1.0,12,2,5,0,3.0,1.0,3.0,3,3
2197,28,Travel_Rarely,Research & Development,2,3,Healthcare Representative,111590,1.0,12,2,5,0,3.0,1.0,3.0,3,3
6608,31,Travel_Rarely,Research & Development,15,2,Sales Executive,49600,1.0,15,3,10,6,4.0,3.0,2.0,2,3
2199,39,Travel_Rarely,Research & Development,17,4,Healthcare Representative,104750,3.0,11,3,5,1,1.0,4.0,4.0,3,3
2199,39,Travel_Rarely,Research & Development,17,4,Healthcare Representative,104750,3.0,11,3,5,1,1.0,4.0,4.0,3,3
2200,51,Travel_Frequently,Research & Development,20,3,Sales Executive,148140,2.0,11,2,4,3,2.0,2.0,3.0,2,3
2200,51,Travel_Frequently,Research & Development,20,3,Sales Executive,148140,2.0,11,2,4,3,2.0,2.0,3.0,2,3
2201,41,Travel_Frequently,Research & Development,1,3,Sales Executive,191410,3.0,12,2,6,3,4.0,4.0,2.0,3,3
2201,41,Travel_Frequently,Research & Development,1,3,Sales Executive,191410,3.0,12,2,6,3,4.0,4.0,2.0,3,3
2202,37,Travel_Rarely,Research & Development,2,2,Healthcare Representative,54050,7.0,15,3,6,1,3.0,3.0,3.0,4,3
2202,37,Travel_Rarely,Research & Development,2,2,Healthcare Representative,54050,7.0,15,3,6,1,3.0,3.0,3.0,4,3
2203,33,Travel_Frequently,Research & Development,2,3,Sales Executive,87930,6.0,17,2,5,1,2.0,4.0,4.0,3,3
2203,33,Travel_Frequently,Research & Development,2,3,Sales Executive,87930,6.0,17,2,5,1,2.0,4.0,4.0,3,3
2204,32,Travel_Rarely,Research & Development,1,4,Research Director,191890,0.0,12,3,3,1,3.0,2.0,2.0,3,3
2204,32,Travel_Rarely,Research & Development,1,4,Research Director,191890,0.0,12,3,3,1,3.0,2.0,2.0,3,3
2205,39,Non-Travel,Research & Development,29,2,Sales Executive,38750,3.0,15,3,6,0,3.0,3.0,3.0,3,3
2205,39,Non-Travel,Research & Development,29,2,Sales Executive,38750,3.0,15,3,6,0,3.0,3.0,3.0,3,3
2206,25,Travel_Rarely,Research & Development,7,4,Sales Executive,22160,2.0,13,2,3,1,1.0,3.0,2.0,2,3
2206,25,Travel_Rarely,Research & Development,7,4,Sales Executive,22160,2.0,13,2,3,1,1.0,3.0,2.0,2,3
2207,52,Travel_Frequently,Research & Development,2,1,Sales Executive,117130,2.0,14,2,5,0,4.0,3.0,2.0,3,3
2207,52,Travel_Frequently,Research & Development,2,1,Sales Executive,117130,2.0,14,2,5,0,4.0,3.0,2.0,3,3
2208,43,Travel_Rarely,Research & Development,2,2,Laboratory Technician,78610,1.0,14,1,20,1,1.0,3.0,1.0,3,3
2208,43,Travel_Rarely,Research & Development,2,2,Laboratory Technician,78610,1.0,14,1,20,1,1.0,3.0,1.0,3,3
2209,27,Travel_Rarely,Research & Development,2,4,Human Resources,37080,1.0,16,2,6,4,4.0,4.0,3.0,3,3
2209,27,Travel_Rarely,Research & Development,2,4,Human Resources,37080,1.0,16,2,6,4,4.0,4.0,3.0,3,3
6620,27,Travel_Rarely,Research & Development,2,5,Research Scientist,137700,1.0,18,3,8,7,4.0,3.0,3.0,4,3
2211,26,Travel_Rarely,Research & Development,2,2,Laboratory Technician,53040,0.0,20,2,4,1,1.0,4.0,3.0,3,4
2211,26,Travel_Rarely,Research & Development,2,2,Laboratory Technician,53040,0.0,20,2,4,1,1.0,4.0,3.0,3,4
2212,42,Travel_Rarely,Sales,23,3,Research Scientist,26420,0.0,13,3,20,0,3.0,1.0,3.0,3,3
2212,42,Travel_Rarely,Sales,23,3,Research Scientist,26420,0.0,13,3,20,0,3.0,1.0,3.0,3,3
2213,52,Travel_Rarely,Research & Development,5,2,Healthcare Representative,27590,9.0,18,6,5,0,3.0,1.0,1.0,3,3
2213,52,Travel_Rarely,Research & Development,5,2,Healthcare Representative,27590,9.0,18,6,5,0,3.0,1.0,1.0,3,3
2214,37,Travel_Rarely,Research & Development,20,5,Manager,68040,4.0,13,1,3,0,1.0,3.0,3.0,3,3
2214,37,Travel_Rarely,Research & Development,20,5,Manager,68040,4.0,13,1,3,0,1.0,3.0,3.0,3,3
2215,35,Travel_Frequently,Research & Development,6,4,Research Director,61420,2.0,15,2,2,2,3.0,4.0,3.0,3,3
2215,35,Travel_Frequently,Research & Development,6,4,Research Director,61420,2.0,15,2,2,2,3.0,4.0,3.0,3,3
2216,25,Travel_Rarely,Research & Development,1,4,Sales Executive,25000,4.0,14,2,3,0,1.0,4.0,2.0,1,3
2216,25,Travel_Rarely,Research & Development,1,4,Sales Executive,25000,4.0,14,2,3,0,1.0,4.0,2.0,1,3
2217,26,Travel_Rarely,Research & Development,29,4,Research Scientist,63890,0.0,22,2,7,0,3.0,1.0,3.0,2,4
2217,26,Travel_Rarely,Research & Development,29,4,Research Scientist,63890,0.0,22,2,7,0,3.0,1.0,3.0,2,4
2218,29,Travel_Rarely,Sales,9,3,Laboratory Technician,111030,1.0,12,5,10,0,2.0,1.0,2.0,2,3
2218,29,Travel_Rarely,Sales,9,3,Laboratory Technician,111030,1.0,12,5,10,0,2.0,1.0,2.0,2,3
6629,49,Travel_Frequently,Sales,6,5,Healthcare Representative,23420,3.0,18,2,4,1,1.0,1.0,3.0,3,3
6630,29,Travel_Frequently,Sales,3,2,Laboratory Technician,68110,0.0,15,2,8,7,3.0,4.0,3.0,3,3
2221,54,Travel_Rarely,Sales,1,3,Manager,22970,6.0,18,2,20,12,4.0,4.0,2.0,2,3
2221,54,Travel_Rarely,Sales,1,3,Manager,22970,6.0,18,2,20,12,4.0,4.0,2.0,2,3
2222,58,Travel_Rarely,Sales,22,3,Laboratory Technician,24500,3.0,12,2,9,1,4.0,1.0,3.0,3,3
2222,58,Travel_Rarely,Sales,22,3,Laboratory Technician,24500,3.0,12,2,9,1,4.0,1.0,3.0,3,3
2223,55,Travel_Rarely,Research & Development,7,3,Research Scientist,50930,2.0,16,3,7,0,2.0,4.0,4.0,3,3
2223,55,Travel_Rarely,Research & Development,7,3,Research Scientist,50930,2.0,16,3,7,0,2.0,4.0,4.0,3,3
2224,36,Travel_Rarely,Research & Development,1,3,Sales Executive,53090,3.0,13,5,5,0,1.0,2.0,3.0,3,3
2224,36,Travel_Rarely,Research & Development,1,3,Sales Executive,53090,3.0,13,5,5,0,1.0,2.0,3.0,3,3
6635,31,Travel_Frequently,Sales,4,3,Manager,30570,1.0,19,3,1,0,2.0,3.0,3.0,3,3
2226,30,Travel_Rarely,Sales,3,3,Sales Executive,51210,7.0,13,4,3,0,4.0,1.0,3.0,3,3
2226,30,Travel_Rarely,Sales,3,3,Sales Executive,51210,7.0,13,4,3,0,4.0,1.0,3.0,3,3
2227,31,Travel_Rarely,Research & Development,1,3,Laboratory Technician,168560,3.0,12,3,3,1,1.0,2.0,,3,3
2227,31,Travel_Rarely,Research & Development,1,3,Laboratory Technician,168560,3.0,12,3,3,1,1.0,2.0,,3,3
2228,34,Travel_Frequently,Sales,2,1,Manager,26860,5.0,11,3,4,1,4.0,1.0,3.0,4,3
2228,34,Travel_Frequently,Sales,2,1,Manager,26860,5.0,11,3,4,1,4.0,1.0,3.0,4,3
6639,31,Travel_Rarely,Sales,20,3,Research Scientist,61800,1.0,14,2,1,0,1.0,2.0,4.0,1,3
2230,27,Travel_Rarely,Human Resources,11,4,Sales Executive,66320,0.0,16,3,5,1,2.0,1.0,4.0,3,3
2230,27,Travel_Rarely,Human Resources,11,4,Sales Executive,66320,0.0,16,3,5,1,2.0,1.0,4.0,3,3
2231,36,Travel_Rarely,Sales,1,3,Research Scientist,35050,1.0,12,2,10,1,1.0,4.0,2.0,2,3
2231,36,Travel_Rarely,Sales,1,3,Research Scientist,35050,1.0,12,2,10,1,1.0,4.0,2.0,2,3
2232,36,Travel_Rarely,Research & Development,24,3,Research Director,63970,4.0,14,3,3,0,3.0,1.0,2.0,3,3
2232,36,Travel_Rarely,Research & Development,24,3,Research Director,63970,4.0,14,3,3,0,3.0,1.0,2.0,3,3
2233,47,Travel_Rarely,Research & Development,23,4,Sales Executive,62740,7.0,14,0,6,1,1.0,4.0,2.0,3,3
2233,47,Travel_Rarely,Research & Development,23,4,Sales Executive,62740,7.0,14,0,6,1,1.0,4.0,2.0,3,3
6644,25,Travel_Rarely,Sales,16,4,Research Scientist,198590,3.0,19,3,3,2,1.0,1.0,3.0,2,3
2235,37,Non-Travel,Sales,8,4,Healthcare Representative,75870,0.0,22,5,6,1,3.0,3.0,1.0,3,4
2235,37,Non-Travel,Sales,8,4,Healthcare Representative,75870,0.0,22,5,6,1,3.0,3.0,1.0,3,4
2236,56,Travel_Rarely,Research & Development,10,4,Sales Representative,42580,2.0,16,2,3,1,1.0,1.0,4.0,3,3
2236,56,Travel_Rarely,Research & Development,10,4,Sales Representative,42580,2.0,16,2,3,1,1.0,1.0,4.0,3,3
2237,47,Travel_Rarely,Research & Development,3,2,Laboratory Technician,43640,3.0,11,3,20,5,1.0,3.0,4.0,3,3
2237,47,Travel_Rarely,Research & Development,3,2,Laboratory Technician,43640,3.0,11,3,20,5,1.0,3.0,4.0,3,3
2238,24,Travel_Rarely,Research & Development,5,1,Manufacturing Director,43350,1.0,15,5,5,0,4.0,3.0,3.0,3,3
2238,24,Travel_Rarely,Research & Development,5,1,Manufacturing Director,43350,1.0,15,5,5,0,4.0,3.0,3.0,3,3
2239,32,Travel_Rarely,Sales,4,3,Research Scientist,53260,4.0,14,2,4,0,4.0,4.0,2.0,3,3
2239,32,Travel_Rarely,Sales,4,3,Research Scientist,53260,4.0,14,2,4,0,4.0,4.0,2.0,3,3
2240,34,Travel_Rarely,Research & Development,9,2,Sales Executive,32800,5.0,13,3,5,0,4.0,2.0,2.0,3,3
2240,34,Travel_Rarely,Research & Development,9,2,Sales Executive,32800,5.0,13,3,5,0,4.0,2.0,2.0,3,3
2241,41,Travel_Rarely,Research & Development,26,3,Sales Executive,54850,2.0,17,2,4,0,2.0,3.0,2.0,3,3
2241,41,Travel_Rarely,Research & Development,26,3,Sales Executive,54850,2.0,17,2,4,0,2.0,3.0,2.0,3,3
2242,40,Non-Travel,Sales,3,2,Sales Executive,43420,3.0,11,6,8,0,3.0,3.0,4.0,2,3
2242,40,Non-Travel,Sales,3,2,Sales Executive,43420,3.0,11,6,8,0,3.0,3.0,4.0,2,3
2243,31,Travel_Rarely,Research & Development,16,3,Human Resources,27820,1.0,19,5,13,9,1.0,4.0,3.0,3,3
2243,31,Travel_Rarely,Research & Development,16,3,Human Resources,27820,1.0,19,5,13,9,1.0,4.0,3.0,3,3
6654,46,Travel_Rarely,Research & Development,18,1,Manufacturing Director,59800,4.0,11,2,7,4,1.0,4.0,4.0,3,3
6655,39,Non-Travel,Research & Development,2,4,Manufacturing Director,43810,2.0,15,1,1,0,1.0,1.0,4.0,2,3
6656,31,Travel_Frequently,Sales,2,3,Sales Executive,25720,1.0,13,3,10,4,3.0,2.0,3.0,3,3
2247,45,Travel_Rarely,Sales,10,2,Sales Executive,38330,2.0,14,1,7,0,2.0,1.0,3.0,3,3
2247,45,Travel_Rarely,Sales,10,2,Sales Executive,38330,2.0,14,1,7,0,2.0,1.0,3.0,3,3
2248,31,Travel_Rarely,Research & Development,16,4,Human Resources,42440,9.0,13,3,3,0,4.0,2.0,3.0,3,3
2248,31,Travel_Rarely,Research & Development,16,4,Human Resources,42440,9.0,13,3,3,0,4.0,2.0,3.0,3,3
6659,31,Travel_Frequently,Research & Development,7,4,Laboratory Technician,65000,6.0,23,5,2,2,2.0,4.0,1.0,3,4
2250,45,Travel_Rarely,Research & Development,1,2,Research Scientist,184300,4.0,12,5,3,1,2.0,4.0,4.0,3,3
2250,45,Travel_Rarely,Research & Development,1,2,Research Scientist,184300,4.0,12,5,3,1,2.0,4.0,4.0,3,3
2251,48,Travel_Rarely,Research & Development,24,3,Research Scientist,16010,4.0,12,3,2,2,3.0,1.0,3.0,3,3
2251,48,Travel_Rarely,Research & Development,24,3,Research Scientist,16010,4.0,12,3,2,2,3.0,1.0,3.0,3,3
6662,34,Travel_Rarely,Research & Development,7,4,Research Scientist,26940,1.0,16,3,2,2,1.0,3.0,3.0,3,3
2253,40,Non-Travel,Research & Development,25,4,Sales Executive,31490,2.0,15,1,9,4,4.0,2.0,3.0,2,3
2253,40,Non-Travel,Research & Development,25,4,Sales Executive,31490,2.0,15,1,9,4,4.0,2.0,3.0,2,3
2254,28,Travel_Rarely,Research & Development,1,2,Research Scientist,176390,0.0,13,0,5,1,4.0,1.0,3.0,3,3
2254,28,Travel_Rarely,Research & Development,1,2,Research Scientist,176390,0.0,13,0,5,1,4.0,1.0,3.0,3,3
2255,44,Non-Travel,Research & Development,5,3,Laboratory Technician,23190,3.0,18,4,5,0,3.0,3.0,3.0,2,3
2255,44,Non-Travel,Research & Development,5,3,Laboratory Technician,23190,3.0,18,4,5,0,3.0,3.0,3.0,2,3
2256,53,Travel_Rarely,Research & Development,2,4,Manager,116910,4.0,20,2,9,8,4.0,2.0,2.0,3,4
2256,53,Travel_Rarely,Research & Development,2,4,Manager,116910,4.0,20,2,9,8,4.0,2.0,2.0,3,4
2257,49,Travel_Rarely,Research & Development,7,3,Laboratory Technician,53240,2.0,19,2,3,1,1.0,3.0,2.0,1,3
2257,49,Travel_Rarely,Research & Development,7,3,Laboratory Technician,53240,2.0,19,2,3,1,1.0,3.0,2.0,1,3
2258,40,Travel_Rarely,Research & Development,2,4,Laboratory Technician,167520,2.0,18,3,3,1,3.0,3.0,4.0,3,3
2258,40,Travel_Rarely,Research & Development,2,4,Laboratory Technician,167520,2.0,18,3,3,1,3.0,3.0,4.0,3,3
2259,44,Travel_Rarely,Research & Development,5,1,Research Scientist,52280,1.0,13,2,5,1,4.0,2.0,2.0,4,3
2259,44,Travel_Rarely,Research & Development,5,1,Research Scientist,52280,1.0,13,2,5,1,4.0,2.0,2.0,4,3
2260,33,Travel_Frequently,Human Resources,10,3,Sales Executive,27000,0.0,14,2,4,0,4.0,1.0,3.0,3,3
2260,33,Travel_Frequently,Human Resources,10,3,Sales Executive,27000,0.0,14,2,4,0,4.0,1.0,3.0,3,3
2261,34,Travel_Rarely,Research & Development,10,4,Sales Representative,192460,3.0,15,5,13,3,4.0,1.0,3.0,3,3
2261,34,Travel_Rarely,Research & Development,10,4,Sales Representative,192460,3.0,15,5,13,3,4.0,1.0,3.0,3,3
2262,30,Travel_Rarely,Sales,1,2,Laboratory Technician,25060,8.0,22,3,2,2,4.0,3.0,2.0,3,4
2262,30,Travel_Rarely,Sales,1,2,Laboratory Technician,25060,8.0,22,3,2,2,4.0,3.0,2.0,3,4
2263,42,Travel_Frequently,Research & Development,8,4,Sales Executive,60620,1.0,22,2,12,5,1.0,4.0,3.0,3,4
2263,42,Travel_Frequently,Research & Development,8,4,Sales Executive,60620,1.0,22,2,12,5,1.0,4.0,3.0,3,4
2264,44,Travel_Frequently,Research & Development,5,3,Manufacturing Director,43820,7.0,16,2,1,0,1.0,3.0,2.0,3,3
2264,44,Travel_Frequently,Research & Development,5,3,Manufacturing Director,43820,7.0,16,2,1,0,1.0,3.0,2.0,3,3
2265,30,Non-Travel,Research & Development,8,3,Manufacturing Director,21430,1.0,17,2,1,0,3.0,3.0,2.0,3,3
2265,30,Non-Travel,Research & Development,8,3,Manufacturing Director,21430,1.0,17,2,1,0,3.0,3.0,2.0,3,3
2266,57,Travel_Rarely,Sales,2,1,Research Scientist,61620,0.0,14,5,12,2,2.0,3.0,2.0,2,3
2266,57,Travel_Rarely,Sales,2,1,Research Scientist,61620,0.0,14,5,12,2,2.0,3.0,2.0,2,3
2267,49,Travel_Rarely,Research & Development,7,3,Sales Executive,50940,3.0,15,5,8,0,3.0,2.0,3.0,3,3
2267,49,Travel_Rarely,Research & Development,7,3,Sales Executive,50940,3.0,15,5,8,0,3.0,2.0,3.0,3,3
2268,34,Travel_Frequently,Research & Development,2,4,Sales Representative,68770,7.0,20,3,14,6,2.0,1.0,2.0,3,4
2268,34,Travel_Frequently,Research & Development,2,4,Sales Representative,68770,7.0,20,3,14,6,2.0,1.0,2.0,3,4
6679,28,Travel_Frequently,Research & Development,2,3,Research Scientist,22740,3.0,20,5,3,1,1.0,3.0,4.0,3,4
6680,29,Travel_Frequently,Research & Development,28,3,Research Scientist,44340,5.0,17,1,5,0,1.0,2.0,1.0,3,3
6681,34,Travel_Rarely,Research & Development,7,1,Research Scientist,62880,0.0,15,2,15,10,1.0,2.0,4.0,3,3
2272,35,Travel_Rarely,Sales,7,4,Healthcare Representative,25530,1.0,14,4,1,0,4.0,3.0,3.0,2,3
2272,35,Travel_Rarely,Sales,7,4,Healthcare Representative,25530,1.0,14,4,1,0,4.0,3.0,3.0,2,3
6683,24,Travel_Frequently,Sales,3,3,Research Scientist,76540,2.0,17,3,0,0,2.0,1.0,2.0,2,3
2274,24,Non-Travel,Research & Development,10,3,Manager,51600,1.0,17,3,1,0,4.0,2.0,3.0,1,3
2274,24,Non-Travel,Research & Development,10,3,Manager,51600,1.0,17,3,1,0,4.0,2.0,3.0,1,3
2275,44,Travel_Frequently,Research & Development,5,2,Research Scientist,171590,5.0,22,1,2,2,2.0,3.0,2.0,2,4
2275,44,Travel_Frequently,Research & Development,5,2,Research Scientist,171590,5.0,22,1,2,2,2.0,3.0,2.0,2,4
2276,29,Travel_Rarely,Sales,10,2,Sales Executive,128080,1.0,13,6,10,0,3.0,3.0,3.0,3,3
2276,29,Travel_Rarely,Sales,10,2,Sales Executive,128080,1.0,13,6,10,0,3.0,3.0,3.0,3,3
2277,30,Travel_Rarely,Research & Development,1,2,Sales Executive,102210,0.0,19,2,5,1,3.0,3.0,4.0,3,3
2277,30,Travel_Rarely,Research & Development,1,2,Sales Executive,102210,0.0,19,2,5,1,3.0,3.0,4.0,3,3
2278,55,Travel_Rarely,Sales,20,3,Research Scientist,47790,0.0,14,6,3,1,4.0,3.0,3.0,3,3
2278,55,Travel_Rarely,Sales,20,3,Research Scientist,47790,0.0,14,6,3,1,4.0,3.0,3.0,3,3
2279,33,Travel_Rarely,Research & Development,7,2,Research Scientist,37370,8.0,22,2,5,0,1.0,2.0,3.0,3,4
2279,33,Travel_Rarely,Research & Development,7,2,Research Scientist,37370,8.0,22,2,5,0,1.0,2.0,3.0,3,4
2280,47,Travel_Rarely,Research & Development,8,4,Sales Representative,23660,3.0,17,5,5,1,3.0,3.0,2.0,2,3
2280,47,Travel_Rarely,Research & Development,8,4,Sales Representative,23660,3.0,17,5,5,1,3.0,3.0,2.0,2,3
6691,28,Travel_Frequently,Sales,1,3,Laboratory Technician,17060,7.0,12,3,0,0,3.0,1.0,2.0,3,3
2282,28,Travel_Rarely,Sales,8,4,Laboratory Technician,163070,1.0,16,3,1,0,1.0,3.0,1.0,2,3
2282,28,Travel_Rarely,Sales,8,4,Laboratory Technician,163070,1.0,16,3,1,0,1.0,3.0,1.0,2,3
2283,28,Travel_Frequently,Research & Development,9,3,Sales Executive,59330,0.0,11,3,4,1,3.0,1.0,3.0,3,3
2283,28,Travel_Frequently,Research & Development,9,3,Sales Executive,59330,0.0,11,3,4,1,3.0,1.0,3.0,3,3
2284,49,Travel_Rarely,Research & Development,5,4,Research Scientist,34240,4.0,11,3,3,1,3.0,1.0,3.0,3,3
2284,49,Travel_Rarely,Research & Development,5,4,Research Scientist,34240,4.0,11,3,3,1,3.0,1.0,3.0,3,3
2285,29,Travel_Frequently,Research & Development,8,1,Research Scientist,40370,0.0,14,2,3,0,4.0,2.0,3.0,1,3
2285,29,Travel_Frequently,Research & Development,8,1,Research Scientist,40370,0.0,14,2,3,0,4.0,2.0,3.0,1,3
2286,28,Travel_Rarely,Research & Development,5,1,Laboratory Technician,25590,1.0,11,3,8,1,3.0,2.0,2.0,2,3
2286,28,Travel_Rarely,Research & Development,5,1,Laboratory Technician,25590,1.0,11,3,8,1,3.0,2.0,2.0,2,3
2287,33,Travel_Rarely,Research & Development,15,4,Sales Executive,62010,2.0,15,2,0,0,4.0,3.0,3.0,2,3
2287,33,Travel_Rarely,Research & Development,15,4,Sales Executive,62010,2.0,15,2,0,0,4.0,3.0,3.0,2,3
2288,32,Travel_Rarely,Research & Development,7,3,Laboratory Technician,44030,2.0,20,3,5,0,3.0,4.0,4.0,2,4
2288,32,Travel_Rarely,Research & Development,7,3,Laboratory Technician,44030,2.0,20,3,5,0,3.0,4.0,4.0,2,4
2289,54,Travel_Frequently,Sales,10,3,Research Scientist,37610,3.0,12,3,14,1,2.0,4.0,3.0,2,3
2289,54,Travel_Frequently,Sales,10,3,Research Scientist,37610,3.0,12,3,14,1,2.0,4.0,3.0,2,3
6700,29,Travel_Rarely,Research & Development,5,3,Research Scientist,109340,6.0,17,2,9,0,1.0,1.0,1.0,3,3
2291,44,Travel_Rarely,Sales,26,1,Sales Representative,107610,3.0,11,5,20,14,4.0,1.0,4.0,2,3
2291,44,Travel_Rarely,Sales,26,1,Sales Representative,107610,3.0,11,5,20,14,4.0,1.0,4.0,2,3
2292,39,Travel_Rarely,Sales,6,1,Laboratory Technician,51750,4.0,17,2,2,2,2.0,2.0,3.0,4,3
2292,39,Travel_Rarely,Sales,6,1,Laboratory Technician,51750,4.0,17,2,2,2,2.0,2.0,3.0,4,3
2293,46,Travel_Rarely,Research & Development,4,2,Manufacturing Director,138260,8.0,11,1,13,5,3.0,2.0,4.0,2,3
2293,46,Travel_Rarely,Research & Development,4,2,Manufacturing Director,138260,8.0,11,1,13,5,3.0,2.0,4.0,2,3
2294,35,Travel_Rarely,Research & Development,23,4,Research Scientist,63340,1.0,14,2,11,3,4.0,2.0,1.0,4,3
2294,35,Travel_Rarely,Research & Development,23,4,Research Scientist,63340,1.0,14,2,11,3,4.0,2.0,1.0,4,3
2295,23,Travel_Rarely,Research & Development,2,4,Manager,49360,0.0,19,2,4,1,1.0,3.0,3.0,2,3
2295,23,Travel_Rarely,Research & Development,2,4,Manager,49360,0.0,19,2,4,1,1.0,3.0,3.0,2,3
6706,40,Travel_Rarely,Research & Development,2,3,Research Director,47750,3.0,15,3,5,1,4.0,1.0,1.0,4,3
2297,34,Travel_Rarely,Human Resources,2,3,Manufacturing Director,28180,1.0,13,2,10,8,4.0,3.0,3.0,3,3
2297,34,Travel_Rarely,Human Resources,2,3,Manufacturing Director,28180,1.0,13,2,10,8,4.0,3.0,3.0,3,3
6708,31,Travel_Frequently,Research & Development,29,3,Healthcare Representative,25150,1.0,14,3,7,7,4.0,3.0,1.0,2,3
2299,50,Travel_Frequently,Research & Development,6,3,Manager,23420,1.0,12,2,32,13,3.0,4.0,3.0,2,3
2299,50,Travel_Frequently,Research & Development,6,3,Manager,23420,1.0,12,2,32,13,3.0,4.0,3.0,2,3
2300,34,Travel_Rarely,Sales,25,5,Research Scientist,41940,0.0,17,3,11,5,2.0,3.0,3.0,3,3
2300,34,Travel_Rarely,Sales,25,5,Research Scientist,41940,0.0,17,3,11,5,2.0,3.0,3.0,3,3
2301,42,Travel_Rarely,Research & Development,1,3,Manufacturing Director,106850,4.0,11,2,1,0,3.0,2.0,3.0,3,3
2301,42,Travel_Rarely,Research & Development,1,3,Manufacturing Director,106850,4.0,11,2,1,0,3.0,2.0,3.0,3,3
2302,37,Travel_Rarely,Research & Development,2,2,Research Scientist,20220,1.0,12,1,10,3,1.0,4.0,3.0,3,3
2302,37,Travel_Rarely,Research & Development,2,2,Research Scientist,20220,1.0,12,1,10,3,1.0,4.0,3.0,3,3
2303,29,Travel_Rarely,Research & Development,1,3,Manager,23140,3.0,13,5,7,0,3.0,1.0,3.0,4,3
2303,29,Travel_Rarely,Research & Development,1,3,Manager,23140,3.0,13,5,7,0,3.0,1.0,3.0,4,3
2304,33,Travel_Rarely,Research & Development,1,1,Research Scientist,42560,1.0,13,1,5,0,4.0,2.0,3.0,3,3
2304,33,Travel_Rarely,Research & Development,1,1,Research Scientist,42560,1.0,13,1,5,0,4.0,2.0,3.0,3,3
