EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retiro_2016,renuncia2016
2255,44,Non-Travel,Research & Development,5,3,Laboratory Technician,23190,3.0,18,4,5,0,3.0,3.0,3.0,2,3,,0
2256,53,Travel_Rarely,Research & Development,2,4,Manager,116910,4.0,20,2,9,8,4.0,2.0,2.0,3,4,,0
2257,49,Travel_Rarely,Research & Development,7,3,Laboratory Technician,53240,2.0,19,2,3,1,1.0,3.0,2.0,1,3,,0
2258,40,Travel_Rarely,Research & Development,2,4,Laboratory Technician,167520,2.0,18,3,3,1,3.0,3.0,4.0,3,3,,0
2259,44,Travel_Rarely,Research & Development,5,1,Research Scientist,52280,1.0,13,2,5,1,4.0,2.0,2.0,4,3,,0
2260,33,Travel_Frequently,Human Resources,10,3,Sales Executive,27000,0.0,14,2,4,0,4.0,1.0,3.0,3,3,,0
2261,34,Travel_Rarely,Research & Development,10,4,Sales Representative,192460,3.0,15,5,13,3,4.0,1.0,3.0,3,3,,0
2262,30,Travel_Rarely,Sales,1,2,Laboratory Technician,25060,8.0,22,3,2,2,4.0,3.0,2.0,3,4,,0
2263,42,Travel_Frequently,Research & Development,8,4,Sales Executive,60620,1.0,22,2,12,5,1.0,4.0,3.0,3,4,,0
2264,44,Travel_Frequently,Research & Development,5,3,Manufacturing Director,43820,7.0,16,2,1,0,1.0,3.0,2.0,3,3,,0
2265,30,Non-Travel,Research & Development,8,3,Manufacturing Director,21430,1.0,17,2,1,0,3.0,3.0,2.0,3,3,,0
2266,57,Travel_Rarely,Sales,2,1,Research Scientist,61620,0.0,14,5,12,2,2.0,3.0,2.0,2,3,,0
2267,49,Travel_Rarely,Research & Development,7,3,Sales Executive,50940,3.0,15,5,8,0,3.0,2.0,3.0,3,3,,0
2268,34,Travel_Frequently,Research & Development,2,4,Sales Representative,68770,7.0,20,3,14,6,2.0,1.0,2.0,3,4,,0
2269,28,Travel_Frequently,Research & Development,2,3,Research Scientist,22740,3.0,20,5,3,1,1.0,3.0,4.0,3,4,Resignation,1
2270,29,Travel_Frequently,Research & Development,28,3,Research Scientist,44340,5.0,17,1,5,0,1.0,2.0,1.0,3,3,Resignation,1
2271,34,Travel_Rarely,Research & Development,7,1,Research Scientist,62880,0.0,15,2,15,10,1.0,2.0,4.0,3,3,Fired,0
2272,35,Travel_Rarely,Sales,7,4,Healthcare Representative,25530,1.0,14,4,1,0,4.0,3.0,3.0,2,3,,0
2273,24,Travel_Frequently,Sales,3,3,Research Scientist,76540,2.0,17,3,0,0,2.0,1.0,2.0,2,3,Fired,0
2274,24,Non-Travel,Research & Development,10,3,Manager,51600,1.0,17,3,1,0,4.0,2.0,3.0,1,3,,0
2275,44,Travel_Frequently,Research & Development,5,2,Research Scientist,171590,5.0,22,1,2,2,2.0,3.0,2.0,2,4,,0
2276,29,Travel_Rarely,Sales,10,2,Sales Executive,128080,1.0,13,6,10,0,3.0,3.0,3.0,3,3,,0
2277,30,Travel_Rarely,Research & Development,1,2,Sales Executive,102210,0.0,19,2,5,1,3.0,3.0,4.0,3,3,,0
2278,55,Travel_Rarely,Sales,20,3,Research Scientist,47790,0.0,14,6,3,1,4.0,3.0,3.0,3,3,,0
2279,33,Travel_Rarely,Research & Development,7,2,Research Scientist,37370,8.0,22,2,5,0,1.0,2.0,3.0,3,4,,0
2280,47,Travel_Rarely,Research & Development,8,4,Sales Representative,23660,3.0,17,5,5,1,3.0,3.0,2.0,2,3,,0
2281,28,Travel_Frequently,Sales,1,3,Laboratory Technician,17060,7.0,12,3,0,0,3.0,1.0,2.0,3,3,Resignation,1
2282,28,Travel_Rarely,Sales,8,4,Laboratory Technician,163070,1.0,16,3,1,0,1.0,3.0,1.0,2,3,,0
2283,28,Travel_Frequently,Research & Development,9,3,Sales Executive,59330,0.0,11,3,4,1,3.0,1.0,3.0,3,3,,0
2284,49,Travel_Rarely,Research & Development,5,4,Research Scientist,34240,4.0,11,3,3,1,3.0,1.0,3.0,3,3,,0
2285,29,Travel_Frequently,Research & Development,8,1,Research Scientist,40370,0.0,14,2,3,0,4.0,2.0,3.0,1,3,,0
2286,28,Travel_Rarely,Research & Development,5,1,Laboratory Technician,25590,1.0,11,3,8,1,3.0,2.0,2.0,2,3,,0
2287,33,Travel_Rarely,Research & Development,15,4,Sales Executive,62010,2.0,15,2,0,0,4.0,3.0,3.0,2,3,,0
2288,32,Travel_Rarely,Research & Development,7,3,Laboratory Technician,44030,2.0,20,3,5,0,3.0,4.0,4.0,2,4,,0
2289,54,Travel_Frequently,Sales,10,3,Research Scientist,37610,3.0,12,3,14,1,2.0,4.0,3.0,2,3,,0
2290,29,Travel_Rarely,Research & Development,5,3,Research Scientist,109340,6.0,17,2,9,0,1.0,1.0,1.0,3,3,Resignation,1
2291,44,Travel_Rarely,Sales,26,1,Sales Representative,107610,3.0,11,5,20,14,4.0,1.0,4.0,2,3,,0
2292,39,Travel_Rarely,Sales,6,1,Laboratory Technician,51750,4.0,17,2,2,2,2.0,2.0,3.0,4,3,,0
2293,46,Travel_Rarely,Research & Development,4,2,Manufacturing Director,138260,8.0,11,1,13,5,3.0,2.0,4.0,2,3,,0
2294,35,Travel_Rarely,Research & Development,23,4,Research Scientist,63340,1.0,14,2,11,3,4.0,2.0,1.0,4,3,,0
2295,23,Travel_Rarely,Research & Development,2,4,Manager,49360,0.0,19,2,4,1,1.0,3.0,3.0,2,3,,0
2296,40,Travel_Rarely,Research & Development,2,3,Research Director,47750,3.0,15,3,5,1,4.0,1.0,1.0,4,3,Resignation,1
2297,34,Travel_Rarely,Human Resources,2,3,Manufacturing Director,28180,1.0,13,2,10,8,4.0,3.0,3.0,3,3,,0
2298,31,Travel_Frequently,Research & Development,29,3,Healthcare Representative,25150,1.0,14,3,7,7,4.0,3.0,1.0,2,3,Resignation,1
2299,50,Travel_Frequently,Research & Development,6,3,Manager,23420,1.0,12,2,32,13,3.0,4.0,3.0,2,3,,0
2300,34,Travel_Rarely,Sales,25,5,Research Scientist,41940,0.0,17,3,11,5,2.0,3.0,3.0,3,3,,0
2301,42,Travel_Rarely,Research & Development,1,3,Manufacturing Director,106850,4.0,11,2,1,0,3.0,2.0,3.0,3,3,,0
2302,37,Travel_Rarely,Research & Development,2,2,Research Scientist,20220,1.0,12,1,10,3,1.0,4.0,3.0,3,3,,0
2303,29,Travel_Rarely,Research & Development,1,3,Manager,23140,3.0,13,5,7,0,3.0,1.0,3.0,4,3,,0
2304,33,Travel_Rarely,Research & Development,1,1,Research Scientist,42560,1.0,13,1,5,0,4.0,2.0,3.0,3,3,,0
2305,45,Travel_Rarely,Sales,3,3,Laboratory Technician,35800,4.0,20,1,5,0,4.0,4.0,3.0,2,4,,0
2306,42,Travel_Frequently,Human Resources,1,4,Manufacturing Director,31620,2.0,17,1,20,13,4.0,4.0,1.0,3,3,,0
2307,40,Travel_Rarely,Sales,10,1,Manufacturing Director,65240,0.0,13,2,8,7,1.0,1.0,4.0,4,3,,0
2308,33,Travel_Rarely,Research & Development,9,3,Manufacturing Director,28990,1.0,17,3,15,5,2.0,3.0,3.0,2,3,,0
2309,40,Travel_Rarely,Sales,5,5,Manufacturing Director,52310,1.0,12,4,21,7,3.0,4.0,3.0,3,3,,0
2310,24,Travel_Rarely,Sales,10,2,Manufacturing Director,23560,0.0,13,5,1,0,3.0,1.0,3.0,3,3,,0
2312,45,Travel_Rarely,Research & Development,4,3,Laboratory Technician,118360,1.0,22,2,10,7,1.0,2.0,3.0,4,4,,0
2313,35,Travel_Rarely,Research & Development,10,1,Healthcare Representative,109030,0.0,11,3,5,4,2.0,3.0,3.0,4,3,,0
2314,32,Travel_Rarely,Research & Development,22,4,Sales Executive,29730,3.0,22,0,7,2,4.0,2.0,3.0,4,4,,0
2315,36,Travel_Rarely,Sales,9,3,Research Scientist,142750,3.0,18,5,3,1,3.0,4.0,2.0,2,3,,0
2316,48,Travel_Rarely,Research & Development,12,4,Laboratory Technician,55620,8.0,13,2,8,7,3.0,3.0,3.0,3,3,,0
2317,29,Travel_Rarely,Research & Development,23,4,Healthcare Representative,45370,6.0,18,5,1,0,3.0,3.0,2.0,4,3,,0
2318,33,Travel_Rarely,Research & Development,9,1,Healthcare Representative,76420,2.0,20,2,2,2,1.0,1.0,1.0,2,4,,0
2319,30,Travel_Rarely,Research & Development,1,3,Sales Executive,179240,1.0,13,2,10,6,2.0,1.0,3.0,3,3,Resignation,1
2320,38,Travel_Frequently,Sales,9,3,Manufacturing Director,52040,3.0,13,2,6,1,3.0,3.0,3.0,3,3,,0
2321,35,Travel_Rarely,Sales,7,2,Sales Executive,22770,1.0,12,2,3,1,4.0,1.0,3.0,3,3,,0
2322,30,Travel_Rarely,Research & Development,14,3,Research Director,27950,3.0,13,4,4,1,3.0,2.0,3.0,3,3,,0
2323,35,Travel_Rarely,Research & Development,2,3,Research Scientist,25320,1.0,13,2,1,0,1.0,1.0,3.0,1,3,Resignation,1
2324,53,Travel_Rarely,Research & Development,19,3,Manager,25590,0.0,25,2,33,1,3.0,4.0,3.0,3,4,Resignation,1
2325,38,Travel_Rarely,Research & Development,2,3,Sales Executive,49080,4.0,19,3,5,1,3.0,2.0,3.0,2,3,Resignation,1
2326,32,Non-Travel,Research & Development,10,4,Research Scientist,23800,4.0,13,5,6,1,4.0,1.0,2.0,3,3,,0
2327,48,Travel_Rarely,Research & Development,2,5,Sales Executive,47650,8.0,12,4,8,7,3.0,1.0,2.0,3,3,,0
2328,34,Travel_Rarely,Research & Development,3,3,Sales Executive,20440,1.0,11,2,1,0,1.0,4.0,1.0,3,3,,0
2329,55,Travel_Rarely,Research & Development,11,1,Laboratory Technician,26930,1.0,18,6,36,2,3.0,4.0,3.0,2,3,,0
2330,34,Travel_Rarely,Research & Development,2,2,Research Scientist,65860,9.0,18,3,2,2,2.0,4.0,2.0,3,3,,0
2331,26,Travel_Rarely,Research & Development,4,3,Research Director,32940,1.0,11,6,1,0,1.0,4.0,3.0,3,3,,0
2332,38,Travel_Rarely,Sales,14,2,Sales Executive,41710,0.0,23,4,9,7,3.0,2.0,3.0,4,4,,0
2333,38,Travel_Rarely,Research & Development,2,3,Manufacturing Director,27780,2.0,13,5,3,1,2.0,2.0,4.0,2,3,,0
2334,36,Travel_Rarely,Human Resources,1,3,Research Scientist,23770,6.0,13,3,1,0,2.0,3.0,3.0,3,3,,0
2335,29,Travel_Rarely,Research & Development,10,3,Sales Representative,24040,1.0,17,3,10,1,2.0,1.0,3.0,2,3,,0
2336,35,Travel_Rarely,Sales,12,2,Sales Executive,23180,3.0,19,4,5,0,1.0,3.0,3.0,4,3,,0
2337,39,Travel_Rarely,Sales,2,2,Sales Executive,20080,2.0,12,3,7,7,4.0,3.0,3.0,3,3,,0
2338,29,Travel_Frequently,Research & Development,5,1,Research Scientist,62440,1.0,22,3,6,1,1.0,4.0,4.0,3,4,,0
2339,50,Travel_Rarely,Research & Development,4,2,Laboratory Technician,27990,4.0,12,0,1,0,3.0,3.0,3.0,1,3,,0
2340,23,Travel_Rarely,Research & Development,7,2,Manager,105520,2.0,11,2,2,2,4.0,3.0,3.0,3,3,,0
2341,36,Travel_Frequently,Sales,21,3,Human Resources,23290,3.0,15,2,3,0,1.0,1.0,3.0,3,3,,0
2342,42,Travel_Rarely,Research & Development,8,2,Manager,40140,8.0,13,3,1,0,4.0,4.0,3.0,3,3,,0
2343,35,Travel_Rarely,Sales,4,3,Laboratory Technician,74030,1.0,12,4,10,6,2.0,3.0,2.0,3,3,,0
2344,34,Travel_Frequently,Research & Development,25,1,Manager,22590,1.0,14,2,8,7,4.0,3.0,2.0,3,3,,0
2345,40,Travel_Rarely,Research & Development,1,4,Laboratory Technician,69320,1.0,13,5,5,1,4.0,1.0,3.0,3,3,,0
2346,43,Travel_Rarely,Research & Development,1,1,Manager,46780,5.0,25,0,6,0,4.0,2.0,3.0,4,4,,0
2347,35,Travel_Rarely,Sales,6,3,Sales Representative,135820,1.0,17,3,1,0,3.0,4.0,2.0,2,3,,0
2348,46,Travel_Rarely,Research & Development,12,4,Laboratory Technician,23320,1.0,11,2,26,0,4.0,1.0,1.0,3,3,,0
2349,28,Travel_Rarely,Human Resources,1,3,Laboratory Technician,24130,1.0,16,2,1,0,3.0,2.0,3.0,3,3,Resignation,1
2350,22,Non-Travel,Sales,17,2,Sales Executive,97050,1.0,18,3,4,1,2.0,3.0,2.0,2,3,,0
2351,50,Travel_Frequently,Research & Development,3,3,Research Scientist,42940,2.0,20,2,30,12,2.0,3.0,3.0,2,4,,0
2352,32,Travel_Rarely,Research & Development,3,2,Research Scientist,47210,3.0,14,3,3,0,2.0,4.0,3.0,3,3,,0
2353,44,Travel_Rarely,Research & Development,10,3,Manager,25190,0.0,21,2,22,1,2.0,4.0,2.0,3,4,,0
2354,30,Travel_Rarely,Research & Development,4,3,Research Director,21210,1.0,13,2,6,1,2.0,2.0,2.0,3,3,,0
2355,45,Travel_Rarely,Sales,29,2,Research Scientist,29730,1.0,12,2,10,1,3.0,1.0,3.0,3,3,,0
2356,45,Non-Travel,Sales,2,4,Manufacturing Director,58550,1.0,14,3,10,4,1.0,1.0,3.0,2,3,,0
2357,31,Travel_Frequently,Research & Development,7,3,Research Scientist,36170,7.0,21,5,5,0,4.0,1.0,3.0,3,4,,0
2358,36,Travel_Rarely,Research & Development,18,1,Manufacturing Director,67250,9.0,17,3,3,1,3.0,3.0,3.0,3,3,,0
2359,34,Travel_Frequently,Sales,28,4,Manufacturing Director,103250,1.0,11,3,9,7,3.0,4.0,3.0,2,3,,0
2360,49,Travel_Rarely,Research & Development,1,4,Healthcare Representative,69490,1.0,14,2,9,1,3.0,1.0,2.0,3,3,,0
2361,39,Travel_Rarely,Research & Development,6,2,Research Scientist,106090,2.0,17,2,7,7,2.0,1.0,3.0,3,3,,0
2362,27,Travel_Rarely,Research & Development,2,1,Research Scientist,44470,1.0,13,4,7,0,4.0,1.0,3.0,3,3,,0
2363,35,Travel_Rarely,Research & Development,2,3,Sales Executive,21570,1.0,25,1,16,1,2.0,1.0,3.0,2,4,,0
2364,28,Travel_Rarely,Research & Development,23,3,Manufacturing Director,46010,0.0,15,2,5,0,2.0,1.0,2.0,3,3,,0
2365,21,Travel_Rarely,Research & Development,3,1,Laboratory Technician,170990,1.0,14,2,2,2,3.0,4.0,3.0,3,3,,0
2367,47,Travel_Rarely,Research & Development,25,4,Research Scientist,148520,3.0,19,3,5,1,4.0,3.0,3.0,2,3,,0
2368,39,Travel_Rarely,Sales,2,4,Laboratory Technician,72640,0.0,17,5,10,0,3.0,3.0,3.0,3,3,,0
2369,40,Travel_Rarely,Research & Development,22,1,Laboratory Technician,56660,1.0,14,2,18,14,1.0,3.0,3.0,3,3,,0
2370,35,Non-Travel,Research & Development,29,3,Sales Executive,78230,1.0,13,3,14,2,3.0,3.0,3.0,3,3,,0
2371,37,Travel_Rarely,Research & Development,29,4,Laboratory Technician,78800,3.0,12,2,4,0,3.0,3.0,2.0,4,3,,0
2372,39,Travel_Frequently,Research & Development,2,3,Manager,131940,0.0,11,2,9,3,1.0,3.0,1.0,3,3,,0
2373,45,Travel_Rarely,Research & Development,28,3,Laboratory Technician,50670,1.0,11,3,10,3,4.0,4.0,3.0,2,3,,0
2374,38,Travel_Rarely,Research & Development,2,4,Sales Executive,50790,3.0,11,3,5,0,4.0,3.0,4.0,3,3,,0
2375,35,Travel_Rarely,Research & Development,2,3,Healthcare Representative,23210,9.0,12,0,13,6,4.0,1.0,3.0,3,3,Resignation,1
2376,37,Travel_Rarely,Research & Development,22,3,Healthcare Representative,174440,1.0,14,4,8,7,2.0,2.0,1.0,3,3,,0
2377,40,Travel_Rarely,Research & Development,8,3,Healthcare Representative,24040,6.0,17,2,4,3,3.0,4.0,2.0,2,3,,0
2378,44,Travel_Frequently,Sales,2,2,Laboratory Technician,34520,4.0,11,2,10,0,1.0,4.0,3.0,2,3,,0
2379,48,Travel_Frequently,Sales,10,4,Manager,22700,2.0,14,2,2,2,3.0,4.0,3.0,3,3,,0
2381,24,Travel_Frequently,Research & Development,15,3,Research Scientist,54880,1.0,22,6,6,1,1.0,4.0,3.0,3,4,,0
2382,27,Travel_Rarely,Sales,10,4,Sales Executive,194190,7.0,14,2,3,0,2.0,3.0,3.0,1,3,,0
2383,27,Travel_Frequently,Research & Development,7,3,Research Scientist,28110,2.0,20,3,4,1,4.0,4.0,2.0,3,4,,0
2384,40,Travel_Rarely,Sales,16,4,Research Director,36330,3.0,16,0,4,0,1.0,1.0,1.0,3,3,Resignation,1
2385,29,Travel_Rarely,Research & Development,20,1,Manager,41630,9.0,15,4,5,1,3.0,3.0,3.0,2,3,,0
2386,36,Travel_Rarely,Research & Development,23,3,Sales Executive,21320,4.0,20,1,3,0,2.0,1.0,3.0,2,4,,0
2387,25,Travel_Frequently,Sales,5,1,Manufacturing Director,139730,1.0,14,3,7,0,4.0,3.0,3.0,2,3,,0
2388,39,Travel_Rarely,Sales,10,3,Research Director,26840,4.0,12,2,5,1,4.0,2.0,3.0,3,3,,0
2389,49,Travel_Rarely,Sales,4,2,Research Director,108450,3.0,24,4,4,1,1.0,2.0,3.0,2,4,,0
2390,50,Travel_Rarely,Research & Development,2,2,Sales Executive,43770,5.0,12,2,14,1,4.0,1.0,3.0,2,3,,0
2391,20,Travel_Rarely,Research & Development,18,4,Sales Executive,37430,1.0,13,2,2,2,3.0,3.0,3.0,3,3,,0
2392,34,Travel_Rarely,Research & Development,10,3,Laboratory Technician,41480,1.0,11,3,11,7,4.0,2.0,3.0,3,3,,0
2393,36,Travel_Rarely,Research & Development,1,3,Healthcare Representative,10510,2.0,14,2,4,1,1.0,2.0,3.0,3,3,,0
2394,49,Travel_Rarely,Human Resources,6,2,Research Scientist,107390,2.0,11,3,15,2,3.0,3.0,3.0,3,3,,0
2396,36,Travel_Rarely,Research & Development,2,2,Healthcare Representative,114160,6.0,16,2,5,0,4.0,1.0,3.0,3,3,,0
2397,54,Travel_Rarely,Sales,24,3,Laboratory Technician,26000,3.0,14,5,10,4,2.0,3.0,3.0,3,3,,0
2398,43,Travel_Rarely,Research & Development,2,4,Research Scientist,24220,1.0,11,2,14,6,3.0,3.0,3.0,3,3,,0
2399,35,Travel_Frequently,Research & Development,17,4,Research Director,54720,3.0,11,3,11,6,4.0,4.0,4.0,2,3,Resignation,1
2400,38,Travel_Frequently,Research & Development,19,2,Research Scientist,24510,7.0,12,3,13,2,4.0,4.0,4.0,3,3,,0
2401,29,Travel_Rarely,Research & Development,1,2,Sales Representative,42400,1.0,14,2,10,0,1.0,2.0,2.0,2,3,,0
2402,33,Travel_Rarely,Research & Development,7,3,Sales Executive,109990,1.0,18,3,6,0,4.0,4.0,3.0,2,3,,0
2403,32,Travel_Rarely,Research & Development,5,4,Research Scientist,50030,0.0,13,5,9,1,4.0,2.0,2.0,3,3,,0
2404,31,Travel_Rarely,Research & Development,28,4,Sales Executive,127420,1.0,11,4,10,0,1.0,4.0,3.0,2,3,,0
2405,49,Travel_Rarely,Research & Development,2,4,Laboratory Technician,42270,4.0,18,3,2,2,4.0,1.0,2.0,2,3,,0
2406,38,Travel_Frequently,Sales,29,2,Sales Executive,39170,1.0,15,2,4,3,4.0,2.0,3.0,3,3,,0
2407,47,Travel_Rarely,Research & Development,1,4,Laboratory Technician,183030,6.0,22,2,3,1,2.0,2.0,3.0,2,4,,0
2408,49,Travel_Rarely,Research & Development,21,3,Manufacturing Director,23800,4.0,13,3,8,0,3.0,3.0,3.0,1,3,,0
2409,41,Travel_Rarely,Research & Development,24,4,Manager,137260,3.0,12,6,2,0,4.0,3.0,3.0,4,3,,0
2410,20,Travel_Rarely,Research & Development,1,3,Sales Representative,47770,1.0,18,3,2,0,4.0,1.0,3.0,3,3,,0
2411,33,Non-Travel,Research & Development,18,2,Healthcare Representative,63850,1.0,13,6,6,1,3.0,4.0,3.0,2,3,,0
2412,36,Travel_Rarely,Research & Development,2,2,Sales Executive,199730,6.0,12,2,3,0,1.0,3.0,2.0,3,3,,0
2413,44,Travel_Rarely,Research & Development,9,3,Healthcare Representative,68610,4.0,12,2,2,2,3.0,4.0,3.0,2,3,,0
2414,23,Travel_Rarely,Human Resources,6,3,Laboratory Technician,49690,1.0,12,3,5,1,4.0,3.0,3.0,3,3,Resignation,1
2415,38,Travel_Rarely,Research & Development,11,2,Sales Executive,198450,7.0,11,3,0,0,4.0,3.0,2.0,3,3,,0
2416,53,Travel_Rarely,Research & Development,24,3,Research Director,133200,3.0,11,2,4,1,2.0,4.0,3.0,3,3,,0
2417,48,Travel_Frequently,Sales,10,2,Healthcare Representative,63470,2.0,12,3,9,7,4.0,3.0,3.0,1,3,Resignation,1
2418,32,Travel_Rarely,Sales,1,3,Research Scientist,27430,1.0,19,2,1,0,4.0,2.0,3.0,3,3,Resignation,1
2419,26,Non-Travel,Research & Development,18,2,Human Resources,108800,1.0,23,5,7,5,4.0,4.0,3.0,3,4,,0
2420,55,Travel_Rarely,Research & Development,23,1,Laboratory Technician,23420,5.0,11,2,4,1,1.0,2.0,3.0,3,3,,0
2421,34,Travel_Rarely,Sales,28,3,Research Scientist,176500,1.0,19,6,15,4,2.0,4.0,4.0,1,3,,0
2422,60,Travel_Rarely,Sales,17,4,Manager,40250,3.0,13,5,1,0,3.0,4.0,4.0,2,3,,0
2423,33,Travel_Rarely,Sales,3,3,Manager,97250,1.0,11,0,14,2,2.0,2.0,3.0,3,3,,0
2424,37,Travel_Frequently,Research & Development,13,3,Laboratory Technician,119040,1.0,12,4,6,1,3.0,4.0,2.0,3,3,,0
2425,34,Travel_Rarely,Research & Development,7,2,Healthcare Representative,21770,1.0,13,5,10,8,2.0,4.0,3.0,3,3,,0
2426,23,Travel_Rarely,Research & Development,12,2,Research Scientist,75250,1.0,14,2,3,0,3.0,4.0,3.0,3,3,Resignation,1
2427,44,Travel_Rarely,Human Resources,1,3,Research Scientist,48340,1.0,14,1,8,6,3.0,4.0,3.0,4,3,,0
2428,35,Travel_Frequently,Research & Development,13,3,Sales Executive,20420,0.0,16,2,5,1,1.0,4.0,4.0,3,3,,0
2429,43,Travel_Rarely,Research & Development,25,4,Sales Executive,22200,1.0,11,2,10,8,4.0,4.0,3.0,1,3,,0
2430,24,Travel_Rarely,Research & Development,6,3,Sales Executive,10520,1.0,13,3,5,0,3.0,3.0,3.0,3,3,,0
2431,41,Travel_Rarely,Sales,6,4,Research Scientist,28210,1.0,17,3,10,8,4.0,3.0,3.0,3,3,,0
2432,29,Travel_Rarely,Research & Development,2,2,Research Scientist,192370,9.0,11,2,5,1,4.0,3.0,3.0,3,3,,0
2433,36,Travel_Rarely,Human Resources,1,4,Research Scientist,41070,3.0,11,2,13,6,3.0,4.0,2.0,1,3,,0
2434,45,Non-Travel,Sales,2,3,Manufacturing Director,83960,3.0,15,3,23,14,3.0,3.0,2.0,2,3,,0
2435,24,Travel_Rarely,Sales,6,2,Manager,20070,1.0,12,2,1,0,4.0,3.0,3.0,2,3,Resignation,1
2436,47,Travel_Frequently,Research & Development,1,3,Sales Executive,196270,7.0,11,1,23,14,3.0,3.0,1.0,3,3,Resignation,1
2437,26,Travel_Rarely,Research & Development,9,1,Sales Executive,106860,1.0,14,2,3,0,4.0,3.0,4.0,3,3,,0
2438,45,Travel_Rarely,Research & Development,1,4,Research Director,29420,1.0,22,4,21,8,4.0,2.0,3.0,3,4,,0
2439,32,Travel_Frequently,Sales,1,1,Laboratory Technician,88580,6.0,16,2,5,1,1.0,3.0,2.0,3,3,,0
2440,31,Travel_Rarely,Research & Development,14,2,Sales Executive,167560,1.0,11,5,5,0,2.0,3.0,4.0,3,3,,0
2441,41,Non-Travel,Sales,2,2,Research Scientist,107980,6.0,14,5,3,1,3.0,2.0,3.0,1,3,,0
2442,40,Travel_Rarely,Research & Development,22,2,Healthcare Representative,23230,2.0,16,2,1,0,2.0,1.0,3.0,3,3,,0
2443,24,Travel_Rarely,Research & Development,3,3,Research Scientist,14160,1.0,15,3,6,1,2.0,1.0,4.0,2,3,,0
2444,46,Travel_Rarely,Research & Development,6,3,Sales Executive,46150,6.0,12,3,10,0,3.0,2.0,3.0,2,3,,0
2445,35,Travel_Rarely,Sales,8,4,Laboratory Technician,24610,2.0,20,4,7,0,4.0,3.0,3.0,3,4,,0
2446,30,Travel_Rarely,Sales,9,4,Laboratory Technician,87220,1.0,17,3,10,0,2.0,4.0,2.0,3,3,,0
2447,47,Non-Travel,Research & Development,3,2,Sales Executive,39550,7.0,12,5,1,0,3.0,2.0,1.0,3,3,,0
2448,46,Travel_Rarely,Research & Development,1,4,Sales Executive,99570,4.0,20,1,10,0,3.0,4.0,2.0,3,4,,0
2449,36,Travel_Rarely,Research & Development,1,3,Manufacturing Director,33760,5.0,20,3,2,2,2.0,1.0,3.0,3,4,Resignation,1
2450,32,Travel_Rarely,Research & Development,26,3,Research Director,88230,6.0,13,3,0,0,1.0,2.0,3.0,3,3,Fired,0
2451,23,Travel_Rarely,Sales,6,4,Manufacturing Director,103220,1.0,14,2,3,1,3.0,2.0,1.0,3,3,,0
2452,31,Travel_Frequently,Sales,3,3,Sales Executive,46210,2.0,18,3,5,1,4.0,4.0,2.0,3,3,,0
2453,39,Non-Travel,Research & Development,3,3,Manufacturing Director,109760,1.0,11,3,9,5,4.0,4.0,3.0,2,3,,0
2454,32,Travel_Rarely,Research & Development,6,3,Research Scientist,36600,3.0,11,0,4,0,4.0,3.0,1.0,2,3,,0
2455,40,Travel_Rarely,Sales,6,3,Manufacturing Director,104820,1.0,11,6,21,12,2.0,2.0,2.0,2,3,,0
2456,45,Travel_Rarely,Research & Development,19,4,Sales Representative,71190,4.0,15,2,5,0,3.0,3.0,4.0,3,3,,0
2457,30,Travel_Frequently,Sales,9,3,Research Director,95820,0.0,12,2,9,0,4.0,1.0,3.0,3,3,,0
2458,24,Travel_Frequently,Sales,3,4,Sales Executive,45080,0.0,11,5,2,2,1.0,4.0,3.0,3,3,,0
2459,30,Travel_Frequently,Research & Development,10,3,Human Resources,22070,6.0,14,4,4,1,3.0,4.0,2.0,3,3,Resignation,1
2460,31,Travel_Rarely,Research & Development,3,2,Laboratory Technician,77560,1.0,15,3,5,0,1.0,3.0,3.0,4,3,,0
2461,27,Travel_Rarely,Sales,3,3,Manager,66940,1.0,13,2,6,1,3.0,4.0,2.0,2,3,,0
2462,29,Travel_Rarely,Sales,4,3,Research Scientist,36910,1.0,13,3,2,2,2.0,2.0,3.0,3,3,Resignation,1
2463,29,Travel_Frequently,Research & Development,8,4,Sales Executive,23770,8.0,21,2,3,0,4.0,3.0,4.0,3,4,,0
2464,30,Travel_Rarely,Sales,7,3,Sales Executive,23130,2.0,11,5,7,1,3.0,1.0,3.0,3,3,,0
2465,34,Travel_Rarely,Research & Development,1,2,Healthcare Representative,176650,0.0,11,5,5,1,4.0,4.0,3.0,2,3,,0
2466,33,Non-Travel,Research & Development,2,4,Sales Representative,25960,8.0,14,4,11,1,4.0,2.0,2.0,3,3,,0
2467,49,Travel_Rarely,Sales,3,4,Sales Executive,47280,3.0,11,4,5,0,4.0,4.0,4.0,3,3,,0
2468,33,Travel_Rarely,Research & Development,10,3,Sales Executive,43020,2.0,13,3,0,0,1.0,1.0,2.0,1,3,Resignation,1
2469,38,Travel_Frequently,Research & Development,28,3,Healthcare Representative,29790,4.0,12,3,6,0,3.0,2.0,2.0,3,3,,0
2470,31,Travel_Rarely,Human Resources,9,4,Laboratory Technician,168850,2.0,14,2,1,0,1.0,3.0,3.0,3,3,Fired,0
