EmployeeID,Age,BusinessTravel,Department,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2407,47,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,4
2407,47,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,4
2408,49,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
2408,49,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
2409,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
2409,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
2410,20,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2410,20,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2411,33,Non-Travel,Research & Development,3.0,4.0,3.0,2,3
2411,33,Non-Travel,Research & Development,3.0,4.0,3.0,2,3
2412,36,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
2412,36,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
2413,44,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
2413,44,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
6824,23,Travel_Rarely,Human Resources,4.0,3.0,3.0,3,3
2415,38,Travel_Rarely,Research & Development,4.0,3.0,2.0,3,3
2415,38,Travel_Rarely,Research & Development,4.0,3.0,2.0,3,3
2416,53,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
2416,53,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
6827,48,Travel_Frequently,Sales,4.0,3.0,3.0,1,3
6828,32,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
2419,26,Non-Travel,Research & Development,4.0,4.0,3.0,3,4
2419,26,Non-Travel,Research & Development,4.0,4.0,3.0,3,4
2420,55,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
2420,55,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
2421,34,Travel_Rarely,Sales,2.0,4.0,4.0,1,3
2421,34,Travel_Rarely,Sales,2.0,4.0,4.0,1,3
2422,60,Travel_Rarely,Sales,3.0,4.0,4.0,2,3
2422,60,Travel_Rarely,Sales,3.0,4.0,4.0,2,3
2423,33,Travel_Rarely,Sales,2.0,2.0,3.0,3,3
2423,33,Travel_Rarely,Sales,2.0,2.0,3.0,3,3
2424,37,Travel_Frequently,Research & Development,3.0,4.0,2.0,3,3
2424,37,Travel_Frequently,Research & Development,3.0,4.0,2.0,3,3
2425,34,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
2425,34,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
6836,23,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
2427,44,Travel_Rarely,Human Resources,3.0,4.0,3.0,4,3
2427,44,Travel_Rarely,Human Resources,3.0,4.0,3.0,4,3
2428,35,Travel_Frequently,Research & Development,1.0,4.0,4.0,3,3
2428,35,Travel_Frequently,Research & Development,1.0,4.0,4.0,3,3
2429,43,Travel_Rarely,Research & Development,4.0,4.0,3.0,1,3
2429,43,Travel_Rarely,Research & Development,4.0,4.0,3.0,1,3
2430,24,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
2430,24,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
2431,41,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
2431,41,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
2432,29,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
2432,29,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
2433,36,Travel_Rarely,Human Resources,3.0,4.0,2.0,1,3
2433,36,Travel_Rarely,Human Resources,3.0,4.0,2.0,1,3
2434,45,Non-Travel,Sales,3.0,3.0,2.0,2,3
2434,45,Non-Travel,Sales,3.0,3.0,2.0,2,3
6845,24,Travel_Rarely,Sales,4.0,3.0,3.0,2,3
6846,47,Travel_Frequently,Research & Development,3.0,3.0,1.0,3,3
2437,26,Travel_Rarely,Research & Development,4.0,3.0,4.0,3,3
2437,26,Travel_Rarely,Research & Development,4.0,3.0,4.0,3,3
2438,45,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
2438,45,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
2439,32,Travel_Frequently,Sales,1.0,3.0,2.0,3,3
2439,32,Travel_Frequently,Sales,1.0,3.0,2.0,3,3
2440,31,Travel_Rarely,Research & Development,2.0,3.0,4.0,3,3
2440,31,Travel_Rarely,Research & Development,2.0,3.0,4.0,3,3
2441,41,Non-Travel,Sales,3.0,2.0,3.0,1,3
2441,41,Non-Travel,Sales,3.0,2.0,3.0,1,3
2442,40,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
2442,40,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
2443,24,Travel_Rarely,Research & Development,2.0,1.0,4.0,2,3
2443,24,Travel_Rarely,Research & Development,2.0,1.0,4.0,2,3
2444,46,Travel_Rarely,Research & Development,3.0,2.0,3.0,2,3
2444,46,Travel_Rarely,Research & Development,3.0,2.0,3.0,2,3
2445,35,Travel_Rarely,Sales,4.0,3.0,3.0,3,4
2445,35,Travel_Rarely,Sales,4.0,3.0,3.0,3,4
2446,30,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
2446,30,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
2447,47,Non-Travel,Research & Development,3.0,2.0,1.0,3,3
2447,47,Non-Travel,Research & Development,3.0,2.0,1.0,3,3
2448,46,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
2448,46,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
6859,36,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,4
6860,32,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
2451,23,Travel_Rarely,Sales,3.0,2.0,1.0,3,3
2451,23,Travel_Rarely,Sales,3.0,2.0,1.0,3,3
2452,31,Travel_Frequently,Sales,4.0,4.0,2.0,3,3
2452,31,Travel_Frequently,Sales,4.0,4.0,2.0,3,3
2453,39,Non-Travel,Research & Development,4.0,4.0,3.0,2,3
2453,39,Non-Travel,Research & Development,4.0,4.0,3.0,2,3
2454,32,Travel_Rarely,Research & Development,4.0,3.0,1.0,2,3
2454,32,Travel_Rarely,Research & Development,4.0,3.0,1.0,2,3
2455,40,Travel_Rarely,Sales,2.0,2.0,2.0,2,3
2455,40,Travel_Rarely,Sales,2.0,2.0,2.0,2,3
2456,45,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
2456,45,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
2457,30,Travel_Frequently,Sales,4.0,1.0,3.0,3,3
2457,30,Travel_Frequently,Sales,4.0,1.0,3.0,3,3
2458,24,Travel_Frequently,Sales,1.0,4.0,3.0,3,3
2458,24,Travel_Frequently,Sales,1.0,4.0,3.0,3,3
6869,30,Travel_Frequently,Research & Development,3.0,4.0,2.0,3,3
2460,31,Travel_Rarely,Research & Development,1.0,3.0,3.0,4,3
2460,31,Travel_Rarely,Research & Development,1.0,3.0,3.0,4,3
2461,27,Travel_Rarely,Sales,3.0,4.0,2.0,2,3
2461,27,Travel_Rarely,Sales,3.0,4.0,2.0,2,3
6872,29,Travel_Rarely,Sales,2.0,2.0,3.0,3,3
2463,29,Travel_Frequently,Research & Development,4.0,3.0,4.0,3,4
2463,29,Travel_Frequently,Research & Development,4.0,3.0,4.0,3,4
2464,30,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
2464,30,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
2465,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
2465,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
2466,33,Non-Travel,Research & Development,4.0,2.0,2.0,3,3
2466,33,Non-Travel,Research & Development,4.0,2.0,2.0,3,3
2467,49,Travel_Rarely,Sales,4.0,4.0,4.0,3,3
2467,49,Travel_Rarely,Sales,4.0,4.0,4.0,3,3
6878,33,Travel_Rarely,Research & Development,1.0,1.0,2.0,1,3
2469,38,Travel_Frequently,Research & Development,3.0,2.0,2.0,3,3
2469,38,Travel_Frequently,Research & Development,3.0,2.0,2.0,3,3
6880,31,Travel_Rarely,Human Resources,1.0,3.0,3.0,3,3
2471,29,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2471,29,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2472,30,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
2472,30,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
2473,32,Non-Travel,Research & Development,2.0,2.0,3.0,3,3
2473,32,Non-Travel,Research & Development,2.0,2.0,3.0,3,3
2474,38,Travel_Rarely,Research & Development,2.0,4.0,3.0,2,3
2474,38,Travel_Rarely,Research & Development,2.0,4.0,3.0,2,3
6885,43,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
2476,42,Travel_Rarely,Human Resources,2.0,2.0,2.0,3,3
2476,42,Travel_Rarely,Human Resources,2.0,2.0,2.0,3,3
2477,55,Travel_Rarely,Research & Development,3.0,,3.0,3,4
2477,55,Travel_Rarely,Research & Development,3.0,,3.0,3,4
2478,33,Non-Travel,Research & Development,4.0,2.0,2.0,3,3
2478,33,Non-Travel,Research & Development,4.0,2.0,2.0,3,3
2479,41,Travel_Rarely,Research & Development,3.0,1.0,,3,3
2479,41,Travel_Rarely,Research & Development,3.0,1.0,,3,3
2480,34,Non-Travel,Research & Development,4.0,3.0,3.0,2,4
2480,34,Non-Travel,Research & Development,4.0,3.0,3.0,2,4
2481,53,Non-Travel,Research & Development,1.0,3.0,2.0,4,3
2481,53,Non-Travel,Research & Development,1.0,3.0,2.0,4,3
2482,43,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
2482,43,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
2483,34,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
2483,34,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
6894,21,Travel_Rarely,Sales,2.0,2.0,3.0,4,3
2485,38,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
2485,38,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
6896,22,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
2487,31,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
2487,31,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
2488,51,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
2488,51,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
2489,37,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
2489,37,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
2490,46,Travel_Rarely,Sales,3.0,4.0,3.0,4,3
2490,46,Travel_Rarely,Sales,3.0,4.0,3.0,4,3
2491,36,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
2491,36,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
6902,44,Travel_Frequently,Sales,3.0,2.0,2.0,4,3
2493,37,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,3
2493,37,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,3
6904,35,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,4
2495,33,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2495,33,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
2496,28,Travel_Rarely,Sales,3.0,4.0,4.0,3,3
2496,28,Travel_Rarely,Sales,3.0,4.0,4.0,3,3
2497,39,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
2497,39,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
2498,46,Non-Travel,Research & Development,2.0,2.0,3.0,3,3
2498,46,Non-Travel,Research & Development,2.0,2.0,3.0,3,3
2499,40,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
2499,40,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
2500,42,Travel_Rarely,Research & Development,2.0,1.0,2.0,3,3
2500,42,Travel_Rarely,Research & Development,2.0,1.0,2.0,3,3
2501,35,Non-Travel,Sales,2.0,4.0,3.0,3,3
2501,35,Non-Travel,Sales,2.0,4.0,3.0,3,3
2502,38,Non-Travel,Sales,1.0,2.0,3.0,3,3
2502,38,Non-Travel,Sales,1.0,2.0,3.0,3,3
6913,34,Travel_Frequently,Research & Development,4.0,1.0,2.0,4,4
6914,37,Travel_Rarely,Research & Development,4.0,1.0,1.0,3,3
2505,39,Travel_Frequently,Research & Development,3.0,4.0,3.0,2,3
2505,39,Travel_Frequently,Research & Development,3.0,4.0,3.0,2,3
2506,43,Non-Travel,Human Resources,1.0,3.0,2.0,3,3
2506,43,Non-Travel,Human Resources,1.0,3.0,2.0,3,3
2507,41,Travel_Rarely,Research & Development,2.0,2.0,1.0,1,3
2507,41,Travel_Rarely,Research & Development,2.0,2.0,1.0,1,3
2508,41,Travel_Rarely,Research & Development,3.0,3.0,4.0,2,3
2508,41,Travel_Rarely,Research & Development,3.0,3.0,4.0,2,3
2509,30,Travel_Rarely,Sales,1.0,3.0,3.0,3,3
2509,30,Travel_Rarely,Sales,1.0,3.0,3.0,3,3
6920,26,Travel_Rarely,Human Resources,4.0,2.0,3.0,2,3
6921,46,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,3
2512,40,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
2512,40,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
2513,34,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
2513,34,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
2514,58,Non-Travel,Research & Development,2.0,2.0,2.0,3,3
2514,58,Non-Travel,Research & Development,2.0,2.0,2.0,3,3
2515,35,Travel_Rarely,Research & Development,2.0,3.0,4.0,2,3
2515,35,Travel_Rarely,Research & Development,2.0,3.0,4.0,2,3
2516,47,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
2516,47,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
2517,40,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
2517,40,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
2518,54,Travel_Rarely,Sales,4.0,4.0,2.0,2,3
2518,54,Travel_Rarely,Sales,4.0,4.0,2.0,2,3
2519,31,Travel_Frequently,Sales,1.0,1.0,3.0,3,3
2519,31,Travel_Frequently,Sales,1.0,1.0,3.0,3,3
2520,28,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
2520,28,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
2521,38,Travel_Rarely,Research & Development,2.0,4.0,2.0,1,3
2521,38,Travel_Rarely,Research & Development,2.0,4.0,2.0,1,3
2522,26,Travel_Rarely,Sales,3.0,4.0,3.0,2,3
2522,26,Travel_Rarely,Sales,3.0,4.0,3.0,2,3
2523,58,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
2523,58,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
2524,18,Non-Travel,Research & Development,2.0,3.0,1.0,3,4
2524,18,Non-Travel,Research & Development,2.0,3.0,1.0,3,4
6935,31,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
6936,29,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,3
2527,45,Non-Travel,Sales,3.0,3.0,4.0,2,3
2527,45,Non-Travel,Sales,3.0,3.0,4.0,2,3
2528,36,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
2528,36,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
2529,43,Travel_Frequently,Sales,1.0,4.0,3.0,3,4
2529,43,Travel_Frequently,Sales,1.0,4.0,3.0,3,4
2530,27,Travel_Frequently,Sales,4.0,4.0,2.0,3,3
2530,27,Travel_Frequently,Sales,4.0,4.0,2.0,3,3
2531,29,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
2531,29,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
2532,32,Travel_Frequently,Sales,4.0,4.0,4.0,3,3
2532,32,Travel_Frequently,Sales,4.0,4.0,4.0,3,3
2533,42,Non-Travel,Research & Development,3.0,3.0,2.0,3,3
2533,42,Non-Travel,Research & Development,3.0,3.0,2.0,3,3
2534,47,Travel_Rarely,Sales,2.0,3.0,3.0,2,3
2534,47,Travel_Rarely,Sales,2.0,3.0,3.0,2,3
2535,46,Travel_Rarely,Human Resources,4.0,4.0,2.0,3,4
2535,46,Travel_Rarely,Human Resources,4.0,4.0,2.0,3,4
2536,28,Non-Travel,Research & Development,3.0,4.0,3.0,2,3
2536,28,Non-Travel,Research & Development,3.0,4.0,3.0,2,3
2537,29,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
2537,29,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
2538,42,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
2538,42,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
6949,32,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,3
2540,46,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2540,46,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2541,27,Travel_Rarely,Sales,2.0,3.0,3.0,4,3
2541,27,Travel_Rarely,Sales,2.0,3.0,3.0,4,3
2542,29,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
2542,29,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
2543,43,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
2543,43,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
2544,48,Travel_Rarely,Research & Development,4.0,2.0,3.0,2,3
2544,48,Travel_Rarely,Research & Development,4.0,2.0,3.0,2,3
6955,29,Travel_Frequently,Research & Development,4.0,4.0,2.0,2,3
6956,46,Travel_Rarely,Research & Development,3.0,2.0,3.0,4,4
2547,27,Travel_Frequently,Research & Development,4.0,1.0,2.0,3,4
2547,27,Travel_Frequently,Research & Development,4.0,1.0,2.0,3,4
2548,39,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
2548,39,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
2549,55,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,3
2549,55,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,3
2550,28,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
2550,28,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
6961,30,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
6962,22,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
2553,36,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
2553,36,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
2554,31,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
2554,31,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
2555,34,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
2555,34,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
2556,29,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
2556,29,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
2557,37,Travel_Rarely,Research & Development,4.0,1.0,3.0,4,3
2557,37,Travel_Rarely,Research & Development,4.0,1.0,3.0,4,3
2558,35,Travel_Rarely,Sales,4.0,2.0,3.0,2,4
2558,35,Travel_Rarely,Sales,4.0,2.0,3.0,2,4
2559,45,Travel_Rarely,Research & Development,2.0,4.0,2.0,2,3
2559,45,Travel_Rarely,Research & Development,2.0,4.0,2.0,2,3
2560,36,Travel_Frequently,Research & Development,2.0,4.0,2.0,1,3
2560,36,Travel_Frequently,Research & Development,2.0,4.0,2.0,1,3
2561,40,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2561,40,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2562,26,Travel_Rarely,Research & Development,2.0,3.0,2.0,2,3
2562,26,Travel_Rarely,Research & Development,2.0,3.0,2.0,2,3
2563,27,Travel_Rarely,Research & Development,1.0,3.0,2.0,2,4
2563,27,Travel_Rarely,Research & Development,1.0,3.0,2.0,2,4
2564,48,Travel_Frequently,Research & Development,4.0,4.0,3.0,4,3
2564,48,Travel_Frequently,Research & Development,4.0,4.0,3.0,4,3
2565,44,Travel_Rarely,Sales,2.0,1.0,3.0,3,3
2565,44,Travel_Rarely,Sales,2.0,1.0,3.0,3,3
6976,34,Non-Travel,Research & Development,4.0,1.0,3.0,3,3
6977,56,Travel_Rarely,Human Resources,1.0,4.0,3.0,3,4
2568,36,Travel_Rarely,Research & Development,3.0,2.0,1.0,3,3
2568,36,Travel_Rarely,Research & Development,3.0,2.0,1.0,3,3
2569,41,Travel_Rarely,Research & Development,,2.0,3.0,3,3
2569,41,Travel_Rarely,Research & Development,,2.0,3.0,3,3
2570,42,Travel_Rarely,Research & Development,3.0,1.0,4.0,3,3
2570,42,Travel_Rarely,Research & Development,3.0,1.0,4.0,3,3
2571,31,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
2571,31,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
2572,34,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
2572,34,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
2573,31,Travel_Rarely,Sales,1.0,3.0,2.0,4,4
2573,31,Travel_Rarely,Sales,1.0,3.0,2.0,4,4
2574,26,Travel_Frequently,Sales,3.0,4.0,3.0,4,3
2574,26,Travel_Frequently,Sales,3.0,4.0,3.0,4,3
2575,45,Travel_Frequently,Research & Development,2.0,3.0,3.0,3,3
2575,45,Travel_Frequently,Research & Development,2.0,3.0,3.0,3,3
2576,33,Travel_Rarely,Sales,2.0,3.0,2.0,3,3
2576,33,Travel_Rarely,Sales,2.0,3.0,2.0,3,3
2577,28,Travel_Frequently,Sales,3.0,4.0,3.0,3,3
2577,28,Travel_Frequently,Sales,3.0,4.0,3.0,3,3
6988,29,Travel_Frequently,Human Resources,3.0,1.0,3.0,3,3
2579,39,Non-Travel,Research & Development,1.0,3.0,3.0,3,3
2579,39,Non-Travel,Research & Development,1.0,3.0,3.0,3,3
2580,27,Travel_Rarely,Sales,2.0,2.0,2.0,3,3
2580,27,Travel_Rarely,Sales,2.0,2.0,2.0,3,3
2581,34,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
2581,34,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
6992,28,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
2583,47,Non-Travel,Research & Development,3.0,2.0,4.0,3,3
2583,47,Non-Travel,Research & Development,3.0,2.0,4.0,3,3
2584,56,Travel_Rarely,Research & Development,4.0,1.0,,3,3
2584,56,Travel_Rarely,Research & Development,4.0,1.0,,3,3
2585,39,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2585,39,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
2586,38,Travel_Frequently,Research & Development,4.0,2.0,3.0,3,3
2586,38,Travel_Frequently,Research & Development,4.0,2.0,3.0,3,3
2587,58,Travel_Rarely,Sales,4.0,4.0,2.0,3,4
2587,58,Travel_Rarely,Sales,4.0,4.0,2.0,3,4
6998,32,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
2589,38,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,4
2589,38,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,4
2590,49,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
2590,49,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
2591,42,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
2591,42,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
7002,27,Travel_Frequently,Sales,1.0,2.0,3.0,3,3
2593,35,Travel_Rarely,Research & Development,2.0,1.0,1.0,3,3
2593,35,Travel_Rarely,Research & Development,2.0,1.0,1.0,3,3
2594,28,Non-Travel,Research & Development,3.0,3.0,2.0,3,3
2594,28,Non-Travel,Research & Development,3.0,3.0,2.0,3,3
2595,31,Non-Travel,Sales,3.0,1.0,4.0,4,3
2595,31,Non-Travel,Sales,3.0,1.0,4.0,4,3
2596,36,Non-Travel,Research & Development,1.0,2.0,3.0,1,3
2596,36,Non-Travel,Research & Development,1.0,2.0,3.0,1,3
2597,34,Travel_Rarely,Sales,1.0,4.0,2.0,3,3
2597,34,Travel_Rarely,Sales,1.0,4.0,2.0,3,3
2598,34,Travel_Rarely,Research & Development,4.0,3.0,2.0,2,3
2598,34,Travel_Rarely,Research & Development,4.0,3.0,2.0,2,3
2599,26,Travel_Rarely,Research & Development,3.0,1.0,2.0,4,3
2599,26,Travel_Rarely,Research & Development,3.0,1.0,2.0,4,3
2600,29,Travel_Rarely,Research & Development,1.0,1.0,2.0,4,4
2600,29,Travel_Rarely,Research & Development,1.0,1.0,2.0,4,4
2601,32,Non-Travel,Research & Development,3.0,4.0,3.0,4,3
2601,32,Non-Travel,Research & Development,3.0,4.0,3.0,4,3
2602,31,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
2602,31,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
7013,28,Travel_Rarely,Sales,3.0,4.0,2.0,2,3
2604,38,Travel_Rarely,Research & Development,1.0,1.0,2.0,2,3
2604,38,Travel_Rarely,Research & Development,1.0,1.0,2.0,2,3
2605,35,Travel_Rarely,Research & Development,3.0,4.0,3.0,1,3
2605,35,Travel_Rarely,Research & Development,3.0,4.0,3.0,1,3
2606,27,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
2606,27,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
2607,32,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
2607,32,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
7018,31,Travel_Frequently,Research & Development,1.0,4.0,3.0,3,3
7019,53,Travel_Rarely,Research & Development,1.0,1.0,2.0,3,3
2610,54,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
2610,54,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
2611,33,Travel_Frequently,Research & Development,4.0,3.0,3.0,3,3
2611,33,Travel_Frequently,Research & Development,4.0,3.0,3.0,3,3
2612,43,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
2612,43,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
2613,38,Travel_Frequently,Research & Development,4.0,2.0,3.0,2,3
2613,38,Travel_Frequently,Research & Development,4.0,2.0,3.0,2,3
2614,55,Travel_Rarely,Sales,3.0,2.0,3.0,2,3
2614,55,Travel_Rarely,Sales,3.0,2.0,3.0,2,3
2615,31,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
2615,31,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
2616,39,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
2616,39,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
2617,42,Non-Travel,Research & Development,4.0,3.0,3.0,3,3
2617,42,Non-Travel,Research & Development,4.0,3.0,3.0,3,3
2618,31,Non-Travel,Research & Development,3.0,3.0,4.0,3,3
2618,31,Non-Travel,Research & Development,3.0,3.0,4.0,3,3
2619,54,Travel_Rarely,Research & Development,3.0,1.0,3.0,4,3
2619,54,Travel_Rarely,Research & Development,3.0,1.0,3.0,4,3
2620,24,Travel_Rarely,Research & Development,2.0,3.0,2.0,1,3
2620,24,Travel_Rarely,Research & Development,2.0,3.0,2.0,1,3
2621,23,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
2621,23,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
2622,40,Travel_Frequently,Research & Development,4.0,3.0,4.0,2,4
2622,40,Travel_Frequently,Research & Development,4.0,3.0,4.0,2,4
2623,40,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
2623,40,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
